date,population,admission,release,los_1_day,los_2-3_days,los_4-7_days,los_8-14_days,los_15-30_days,los_31-60_days,los_61-90_days,los_91-182_days,los_183-365_days,los_365+_days
2023-10-16,132906.9141537146,1890.9214279877056,3774.2445095876215,790,921,516,301,380,328,163,198,84,52
2023-10-17,132121.0805061282,2988.410862001211,3608.242992754473,858,347,495,322,453,415,201,279,129,86
2023-10-18,131763.728595765,3250.891082391254,3673.242992754473,910,409,383,366,444,380,229,285,113,108
2023-10-19,131377.37668540177,3286.891082391254,3643.896587525715,959,491,330,355,427,407,199,219,115,71
2023-10-20,130971.94307569214,3238.4629778160906,3349.7299208590484,930,526,339,313,385,317,174,183,78,52
2023-10-21,131154.34279931584,3532.129644482757,1502.3727780019053,763,191,121,98,105,91,47,41,19,7
2023-10-22,132026.05204674907,2374.0820254351383,1533.3727780019053,713,303,89,88,103,60,23,38,24,23
2023-10-23,132591.7612941823,2099.0820254351383,4128.147411125595,874,913,528,329,423,356,187,240,137,98
2023-10-24,131739.1256778839,3275.511794827172,3540.111696839881,906,405,520,318,419,375,203,241,85,42
2023-10-25,131623.3233949188,3424.3094138747906,3704.272411125595,1018,443,402,362,441,350,173,291,110,76
2023-10-26,131326.0836119537,3407.032628160505,3692.272411125595,997,523,350,405,456,334,207,230,94,68
2023-10-27,131285.8438289886,3652.032628160505,3424.1057444589287,1120,522,325,326,360,277,144,208,85,50
2023-10-28,131411.93737935685,3550.199294827172,1524.9628873160714,743,219,132,114,131,84,38,51,15,5
2023-10-29,132304.88807258225,2417.9135805414576,1580.9628873160714,760,284,121,88,84,77,55,57,21,3
2023-10-30,132713.33876580762,1989.4135805414573,3870.129553982738,810,929,523,307,319,336,205,228,97,86
2023-10-31,131867.95612569968,3024.7469138747906,3487.147411125595,796,390,544,335,350,378,195,253,130,73
2023-11-01,131444.80562844887,3063.9969138747906,3776.397411125595,867,381,493,347,451,411,208,346,139,100
2023-11-02,130820.15513119807,3151.7469138747906,3614.9201383983223,899,494,373,374,509,371,195,231,104,63
2023-11-03,130657.44781576545,3452.2128229657,3542.9201383983223,1058,507,350,380,373,347,162,253,78,62
2023-11-04,130771.07383366616,3656.546156299033,1563.6701383983225,800,188,92,100,132,93,28,48,12,6
2023-11-05,131824.19985156687,2616.796156299033,1680.2126915898118,829,326,113,81,107,89,40,39,25,9
2023-11-06,132254.82586946758,2110.8387094905224,4367.959170463051,856,1045,530,294,350,417,177,291,240,175
2023-11-07,131338.59038502089,3451.7236860163443,3522.0663133201942,881,386,490,326,381,366,183,266,114,84
2023-11-08,131147.49775771704,3330.9736860163443,3804.4413133201942,967,427,454,354,409,422,211,332,124,88
2023-11-09,130777.03013041319,3433.9736860163443,3977.7746466535273,1002,488,412,422,470,441,218,314,106,69
2023-11-10,130332.89583644267,3533.640352683011,1983.6746466535274,710,326,180,173,169,151,83,91,46,29
2023-11-11,131096.76154247214,2747.540352683011,1372.9246466535274,658,234,125,97,90,50,34,48,8,6
2023-11-12,131999.62724850164,2275.790352683011,1464.591313320194,698,304,84,90,115,59,42,30,14,7
2023-11-13,132468.1596211978,1933.1236860163442,4071.500404229285,766,815,797,369,451,452,212,314,133,97
2023-11-14,131753.31320601515,3356.653989046647,3973.750404229285,880,366,597,381,458,419,202,323,150,112
2023-11-15,131172.7167908325,3393.153989046647,3959.8170708959515,950,456,451,417,478,406,217,310,135,103
2023-11-16,130624.1537089832,3411.2539890466473,3908.8170708959515,954,512,328,425,508,404,215,314,121,80
2023-11-17,130049.5906271339,3334.2539890466473,3551.6066313355122,982,501,325,402,439,421,199,329,127,76
2023-11-18,130101.47369913074,3603.4897033323614,1629.6899646688455,761,222,146,115,123,94,47,51,17,11
2023-11-19,130836.77343779427,2364.9897033323614,1667.4399646688455,692,356,115,118,114,98,50,66,19,9
2023-11-20,131184.82317645778,2015.4897033323614,4262.850490984635,843,989,562,347,453,426,205,270,121,64
2023-11-21,129961.0676519634,3039.0949664902564,3904.2671576513017,854,405,594,402,468,406,247,297,138,93
2023-11-22,129138.31212746902,3081.511633156923,3632.0671576513014,981,480,521,349,379,340,197,261,85,66
2023-11-23,128409.95660297465,2903.7116331569227,1132.8838243179682,572,114,62,69,102,69,44,53,16,11
2023-11-24,128885.85107848026,1608.7782998235896,1563.7171576513015,554,361,133,105,101,119,51,55,23,14
2023-11-25,129650.74555398588,2328.611633156923,1295.7171576513015,665,173,92,79,87,63,19,35,10,4
2023-11-26,130393.64002949151,2038.6116331569228,1338.2570026125418,617,215,100,113,117,123,36,107,18,33
2023-11-27,130809.76752825294,1754.3845013739772,3742.3236692792084,685,728,699,370,338,328,192,201,101,63
2023-11-28,130009.46169368105,2942.0178347073106,3635.3236692792084,797,381,448,385,402,429,209,296,122,91
2023-11-29,129636.85585910914,3262.7178347073104,3420.025796938783,888,403,315,350,477,356,209,305,96,67
2023-11-30,129444.63300326065,3227.802941090289,3634.6091302721165,912,475,219,408,495,375,222,325,101,65
2023-12-01,129083.74348074548,3273.719607756956,3754.24549390848,925,510,269,322,476,410,209,349,118,74
2023-12-02,128973.90698853336,3644.4090016963496,1479.0147246777108,715,187,115,72,103,87,47,44,10,7
2023-12-03,129825.68588093661,2330.7936170809653,1554.6147246777107,668,332,100,54,108,73,50,45,14,8
2023-12-04,130305.01477333986,2033.9436170809652,3938.0313913443774,758,838,548,249,389,368,251,274,96,75
2023-12-05,129481.84366574313,3114.860283747632,3545.0313913443774,817,362,501,280,390,362,217,307,125,98
2023-12-06,129182.92255814638,3246.110283747632,3853.2813913443774,897,434,420,286,487,412,264,356,127,100
2023-12-07,128558.50145054964,3228.860283747632,3618.5813913443776,930,488,369,267,440,378,198,303,103,82
2023-12-08,128209.69700961956,3269.7769504142984,3502.5813913443776,1024,517,326,291,381,362,190,230,70,54
2023-12-09,128084.39256868948,3377.2769504142984,1495.2480580110441,683,228,131,85,97,93,46,58,33,7
2023-12-10,128896.42146109273,2307.2769504142984,1518.4980580110441,636,306,98,113,89,89,47,51,25,15
2023-12-11,129267.28368682932,1889.360283747632,3862.998058011044,731,918,525,309,331,337,193,273,108,75
2023-12-12,128211.6459125659,2807.360283747632,3506.6647246777106,733,383,579,390,350,347,206,323,120,66
2023-12-13,127903.34147163582,3198.360283747632,3571.6647246777106,928,390,404,349,364,377,217,290,110,74
2023-12-14,127739.53703070575,3407.860283747632,3778.1647246777106,944,488,342,368,457,378,253,336,117,74
2023-12-15,127225.01830406138,3263.645998033346,3661.89549390848,1032,496,304,372,382,377,147,314,90,69
2023-12-16,126895.88419280163,3332.761382648731,1528.39549390848,796,179,119,95,118,78,41,47,11,4
2023-12-17,127646.75008154189,2279.261382648731,1692.5030207902005,720,335,128,107,136,98,48,53,16,25
2023-12-18,128014.71812081977,2060.4710600680855,4201.669687456867,843,943,538,356,374,397,224,325,95,74
2023-12-19,126879.51949343098,3066.4710600680855,4087.0423582643207,852,376,613,384,439,438,264,421,130,104
2023-12-20,125981.63453063848,3189.1573954718124,3877.4020073871275,960,466,447,355,468,416,232,394,109,92
2023-12-21,125315.59167310913,3211.359149857777,3930.1162931014132,980,574,383,427,456,374,247,297,82,43
2023-12-22,124483.54881557978,3098.073435572063,3402.6891245253087,1032,552,326,366,336,338,168,220,66,41
2023-12-23,123821.35211189659,2740.492420842112,1705.11769595388,794,236,136,138,111,94,66,60,18,7
2023-12-24,124278.72683678482,2162.492420842112,1547.228807064991,737,287,82,83,122,62,41,61,14,1
2023-12-25,124337.10156167304,1605.6035319532232,852.7288070649911,357,133,75,28,61,42,41,45,11,8
2023-12-26,124818.47628656129,1334.1035319532232,2105.5621403983246,426,532,389,160,166,99,87,129,22,25
2023-12-27,125033.18434478284,2320.27019861989,3002.0621403983246,710,358,567,287,273,217,168,231,77,58
2023-12-28,124804.89240300441,2773.77019861989,3029.0621403983246,874,360,379,310,311,189,139,287,64,54
2023-12-29,124773.60046122597,2997.77019861989,2632.2621403983244,933,385,230,244,276,197,92,167,52,39
2023-12-30,125116.20851944754,2974.87019861989,1389.8335689697528,734,189,85,96,74,56,38,39,15,4
2023-12-31,126158.24514909768,2431.87019861989,1459.5002356364196,769,280,72,60,78,54,33,42,9,4
2024-01-01,126908.28177874781,2209.5368652865563,1408.5802356364195,719,253,76,75,55,57,46,47,12,9
2024-01-02,127613.31840839796,2113.6168652865563,3742.5802356364197,835,778,686,259,378,247,173,259,78,44
2024-01-03,127078.35503804809,3207.6168652865563,3622.4105386667225,918,394,497,334,414,306,177,252,152,75
2024-01-04,126937.6886373952,3481.7441380138293,3500.196252952437,966,440,373,315,453,325,153,277,89,59
2024-01-05,126866.48652245659,3428.9941380138293,3276.3029945254707,1035,591,267,272,387,283,136,173,93,50
2024-01-06,127290.95294684383,3700.7694189127055,1471.0529945254707,730,198,108,60,115,91,36,60,26,5
2024-01-07,128085.21103789772,2265.311085579372,1442.286327858804,621,327,131,82,76,63,26,49,15,7
2024-01-08,128617.16912895163,1974.2444189127057,3719.5596542875774,774,910,472,261,332,315,166,268,100,63
2024-01-09,127910.0959376404,3012.486462976353,3402.5517177796405,763,383,561,291,379,306,184,308,136,72
2024-01-10,127576.88782569426,3069.343605833496,3580.2183844463075,833,407,448,335,363,378,203,336,135,96
2024-01-11,127299.34638041478,3302.6769391668295,3628.020316813457,925,469,420,336,382,380,196,280,145,71
2024-01-12,127202.84841339618,3531.5223497948487,3280.620316813457,966,486,298,334,350,286,146,195,116,66
2024-01-13,127122.15044637756,3199.9223497948487,1331.620316813457,617,203,100,100,74,69,38,59,17,6
2024-01-14,127863.61914602562,2073.0890164615153,1467.620316813457,654,304,110,117,80,62,27,41,25,5
2024-01-15,128133.08784567368,1737.0890164615153,1298.2581891538825,450,273,150,116,58,78,48,60,19,7
2024-01-16,128548.03356659833,1713.2039100785366,3245.134517298187,545,548,647,329,281,282,195,240,103,32
2024-01-17,128032.11271969497,2729.2136703948204,3346.8603237498,784,327,532,340,337,286,189,290,152,80
2024-01-18,127571.25638892064,2886.0039929754653,3352.232978872455,838,362,449,392,367,297,177,264,136,64
2024-01-19,127422.71184358308,3203.688433534906,3224.732978872455,979,466,279,353,333,283,151,207,103,46
2024-01-20,127462.66729824553,3264.688433534906,1584.5663122057883,743,202,118,127,82,78,47,51,57,58
2024-01-21,128310.95608624132,2432.8551002015724,1583.8996455391218,682,286,95,136,100,70,59,61,67,61
2024-01-22,128618.91154090376,1891.8551002015727,3785.3163122057886,730,905,471,349,343,281,191,246,123,81
2024-01-23,127877.78366223289,3044.188433534906,3517.8643340075705,853,371,491,336,407,357,216,311,141,57
2024-01-24,127746.2504344079,3386.3311061825925,3701.5310006742375,956,419,382,372,432,332,195,329,166,72
2024-01-25,127319.3838732496,3274.664439515926,3428.485546128783,874,457,323,313,410,351,193,282,126,61
2024-01-26,127265.72943330341,3374.8311061825925,3314.835024586833,1016,501,309,297,345,282,147,233,113,53
2024-01-27,128001.16546954769,4050.2710608311186,1582.8350245868326,831,236,129,101,112,59,29,41,27,9
2024-01-28,128924.76817245864,2506.437727497785,1764.8773974681885,730,394,162,126,148,89,60,106,50,50
2024-01-29,129291.83980192327,2131.9490269328135,3940.550183015974,807,1036,537,244,408,291,153,254,91,74
2024-01-30,128568.05799315945,3216.768374252161,3674.518131733923,880,406,568,321,408,302,177,285,151,90
2024-01-31,128383.13836388283,3489.598502457289,3713.932890003643,973,471,487,324,390,289,171,310,162,96
2024-02-01,128078.21041595282,3409.0049420736523,3886.7328900036428,988,561,389,383,487,323,195,281,173,79
2024-02-02,127813.98246802283,3785.5049420736523,3427.7328900036428,1080,518,400,276,376,238,152,213,96,39
2024-02-03,128450.58785342619,4064.3382754069858,1874.5662233369762,1054,254,101,106,142,80,39,58,21,8
2024-02-04,129085.8599054962,2509.8382754069858,1708.5662233369762,719,413,111,128,109,85,32,54,23,12
2024-02-05,129465.1319575662,2087.8382754069858,4264.637651908405,868,1024,608,421,362,398,225,332,183,125
2024-02-06,128754.66591439811,3554.171608740319,4016.9912233369764,997,425,607,422,472,455,247,448,220,111
2024-02-07,128263.01415694432,3525.339465883176,3885.4912233369764,998,468,442,410,408,311,204,319,174,75
2024-02-08,128004.86239949052,3627.339465883176,3963.9912233369764,1067,570,409,382,459,356,186,275,152,66
2024-02-09,127710.21064203672,3669.339465883176,3775.9912233369764,1129,585,351,384,402,298,181,230,127,51
2024-02-10,128148.55888458292,4214.339465883176,1558.9912233369762,888,208,117,89,86,66,47,57,31,11
2024-02-11,129089.90712712912,2500.339465883176,1770.83737718313,807,453,107,124,120,95,50,78,36,18
2024-02-12,129486.66562608557,2167.5958761395864,5442.059599405352,998,1187,742,477,560,492,317,470,241,111
2024-02-13,127937.53523615314,3892.92920947292,1724.293967935373,583,154,225,130,151,122,63,91,37,23
2024-02-14,128373.76198907784,2160.520720860083,3758.1177774591824,736,678,507,362,447,322,190,317,181,93
2024-02-15,127959.91255152637,3344.2683399077023,3729.1947005361058,1025,532,411,362,472,279,179,255,141,81
2024-02-16,127968.9477293595,3738.229878369241,3647.6947005361058,1112,457,400,353,381,282,143,228,133,49
2024-02-17,127942.98290719264,3621.729878369241,1557.8613672027723,752,223,120,111,130,66,38,65,22,12
2024-02-18,128757.51808502577,2372.3965450359074,1688.3613672027723,738,371,93,112,107,67,32,55,15,5
2024-02-19,129079.05326285891,2009.8965450359074,2213.8613672027723,576,427,254,193,192,167,96,158,73,42
2024-02-20,129393.58844069204,2528.3965450359074,4041.0637481551535,799,651,760,430,400,291,177,302,131,59
2024-02-21,128848.9212375728,3496.3965450359074,3854.309902001307,996,440,579,454,485,320,206,338,189,97
2024-02-22,128527.85916265869,3533.2478270871893,3774.9063305727354,974,463,413,373,420,310,176,254,168,68
2024-02-23,128244.88458774456,3491.931755658618,3653.4063305727354,1030,552,322,352,418,256,130,216,131,57
2024-02-24,128361.41001283044,3769.931755658618,1583.006757923163,863,191,110,89,107,66,36,30,27,9
2024-02-25,129281.77518150608,2503.371926598789,1632.006757923163,734,352,109,119,100,67,28,45,24,3
2024-02-26,129740.6403501817,2090.871926598789,4369.737719982783,867,1064,518,364,387,367,192,320,136,66
2024-02-27,128953.43668416898,3582.534053970063,3956.237719982784,965,410,592,366,456,370,199,307,148,77
2024-02-28,128449.23301815626,3452.034053970063,3798.2227016677653,994,462,454,350,522,361,198,354,236,112
2024-02-29,128020.65426056844,3369.6439440799527,3720.9586960655242,960,524,396,308,450,341,150,281,168,70
2024-03-01,127776.72116124394,3477.025596741017,3604.403140509969,1059,496,340,346,411,305,144,208,142,74
2024-03-02,128052.42695080832,3880.1089300743506,1881.9031405099688,1071,209,117,113,126,90,35,39,17,13
2024-03-03,128658.56607370604,2488.042263407684,1663.9031405099688,710,332,126,105,135,83,34,58,21,13
2024-03-04,129229.20519660375,2234.542263407684,4032.1682920251205,859,994,494,321,371,336,143,235,139,84
2024-03-05,128647.34431950146,3450.3074149228355,3931.8221381789667,950,379,591,352,453,398,209,336,173,79
2024-03-06,128498.19498086072,3782.67279953822,3761.5255111948395,1026,411,445,378,430,331,182,286,157,65
2024-03-07,128253.20139618822,3516.531926522347,3907.04864044654,1069,556,351,401,467,376,163,271,157,86
2024-03-08,128041.45611083545,3695.3033550937757,3483.1486404465404,1119,532,342,338,351,295,127,197,121,60
2024-03-09,128176.8108254827,3618.5033550937756,1598.4819737798734,777,216,111,105,121,92,27,50,23,6
2024-03-10,128978.49887346326,2400.170021760442,1640.4819737798734,699,326,109,100,131,95,32,53,24,7
2024-03-11,129458.68692144383,2120.670021760442,4244.593084890985,888,1005,595,373,426,379,188,277,143,77
2024-03-12,128571.3749694244,3357.2811328715534,3435.3454658433657,812,353,500,325,388,363,150,229,135,60
2024-03-13,128603.76777930972,3467.7382757286964,3853.178493366301,1043,483,467,352,445,329,176,262,148,85
2024-03-14,128295.69545158038,3545.106165636953,3962.5689695567776,1008,572,371,391,408,422,250,263,187,56
2024-03-15,128080.4409809939,3747.3144989702864,3672.7204847082926,1172,593,284,384,363,299,157,198,124,58
2024-03-16,127621.1865104074,3925.4660141218014,1646.1204847082927,838,252,106,99,120,85,26,48,26,12
2024-03-17,128655.43203982091,2680.3660141218015,1732.7204847082928,809,363,124,102,102,66,32,56,34,9
2024-03-18,129109.17756923442,2186.4660141218014,4129.7657228035305,880,1061,534,373,332,349,150,254,142,53
2024-03-19,128173.71119388602,3194.299347455135,3643.7823894701974,897,359,577,392,391,337,153,288,136,76
2024-03-20,127969.07815187096,3439.149347455135,3971.8474688352767,1017,428,467,399,443,416,174,310,209,85
2024-03-21,127664.18796699875,3666.9572839630714,3922.447468835277,1072,579,436,453,460,376,180,259,163,68
2024-03-22,127303.63111545988,3561.890617296405,3567.9775013028093,1076,529,325,321,367,301,116,213,122,55
2024-03-23,127419.65949119374,3684.0058770366645,1578.8865922119003,824,203,137,109,124,80,34,58,22,6
2024-03-24,128363.14241238213,2522.369513400301,1732.7865922119001,733,369,98,111,124,134,43,62,37,20
2024-03-25,129142.12533357054,2511.769513400301,4442.9495344837815,1264,985,513,361,396,352,160,215,144,47
2024-03-26,127987.2749214256,3288.0991223388482,3799.2222617565085,898,463,576,408,444,326,180,271,147,87
2024-03-27,127702.57602443219,3514.5233647630907,3607.2222617565085,940,440,432,362,420,346,169,248,154,98
2024-03-28,127398.54379410544,3303.1900314297573,3930.7222617565085,1008,561,417,453,491,368,196,230,154,64
2024-03-29,127078.71989711202,3610.8983647630907,2726.7222617565085,915,442,269,274,270,181,105,150,66,39
2024-03-30,127718.8960001186,3366.8983647630907,1693.7222617565083,849,249,153,108,131,82,37,47,20,3
2024-03-31,128499.07210312519,2473.8983647630907,1608.5555950898417,735,294,107,102,123,79,48,70,35,11
